incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,date
2554311,"March 25, 2023",Virginia,Hampton,50 block of Sacramento Dr,0,1,0,0,0,2023-03-25
2554304,"March 25, 2023",Virginia,Hampton,800 block of Lasalle Ave,0,1,0,0,0,2023-03-25
2553453,"March 24, 2023",Virginia,Portsmouth,2500 block of Evergreen Pl,0,1,0,0,0,2023-03-24
2554212,"March 24, 2023",Virginia,Newport News,1100 block of 25th St,1,0,0,0,0,2023-03-24
2552934,"March 23, 2023",Virginia,Suffolk,300 block of S Division St,1,0,0,0,0,2023-03-23
2552882,"March 23, 2023",Virginia,Hampton,300 block of Wakefield Ave,1,0,0,0,0,2023-03-23
2552907,"March 23, 2023",Virginia,Lynchburg,1100 block of 16th St,1,0,0,0,0,2023-03-23
2552193,"March 22, 2023",Virginia,Arlington,10th St N and N Edgewood St,0,1,0,0,0,2023-03-22
2551995,"March 22, 2023",Virginia,Herndon,2431 Fox Mill Road,1,0,1,0,0,2023-03-22
2552272,"March 21, 2023",Virginia,Richmond,1900 block of Mechanicsville Turnpike,0,1,0,0,0,2023-03-21
2551359,"March 21, 2023",Virginia,Roanoke,11th St and Orange Ave NW,0,1,0,0,1,2023-03-21
2551203,"March 21, 2023",Virginia,Suffolk,100 block of N 10th St,1,0,0,0,1,2023-03-21
2551197,"March 20, 2023",Virginia,Virginia Beach,5100 Cleveland St,0,0,0,0,1,2023-03-20
2550389,"March 20, 2023",Virginia,Chesapeake,1400 block of George Washington Hwy N,0,1,0,0,0,2023-03-20
2551335,"March 20, 2023",Virginia,Waynesboro,Ohio St and N Magnolia Ave,0,1,0,0,0,2023-03-20
2550322,"March 20, 2023",Virginia,Manassas,6330 Hoadly Rd,1,0,0,0,1,2023-03-20
2549636,"March 19, 2023",Virginia,Williamsburg,700 block of Scotland St,0,3,0,0,1,2023-03-19
2550230,"March 19, 2023",Virginia,Glen Allen,4000 block of Cox Rd,0,0,1,0,0,2023-03-19
2560605,"March 19, 2023",Virginia,Virginia Beach,4700 block of Marlwood Way,1,0,0,0,0,2023-03-19
2549712,"March 18, 2023",Virginia,Portsmouth,1100 block of Frederick Blvd,1,0,0,0,2,2023-03-18
2549076,"March 18, 2023",Virginia,Charlottesville,3 Elliewood Ave,1,0,0,0,1,2023-03-18
2550428,"March 18, 2023",Virginia,Hampton,900 block of Aberdeen Rd,0,1,0,0,0,2023-03-18
2549299,"March 18, 2023",Virginia,Alexandria,400 block of N Armistead St,0,1,0,0,1,2023-03-18
2549102,"March 18, 2023",Virginia,Richmond,3459 Walmsley Blvd,1,0,0,0,0,2023-03-18
2548291,"March 17, 2023",Virginia,Clover,Black Walnut Rd,0,1,0,0,1,2023-03-17
2546792,"March 15, 2023",Virginia,Amherst,139 Lancer Ln,0,0,0,0,1,2023-03-15
2546738,"March 15, 2023",Virginia,Portsmouth,20 block of Swanson Pkwy,0,2,0,0,0,2023-03-15
2547745,"March 15, 2023",Virginia,Suffolk,100 block of N Capital St,0,1,0,0,0,2023-03-15
2546150,"March 14, 2023",Virginia,Petersburg,1400 block of Pin Oaks Dr,1,0,0,0,1,2023-03-14
2546168,"March 14, 2023",Virginia,Norfolk,7101 Granby St,0,0,0,0,1,2023-03-14
2546734,"March 14, 2023",Virginia,Richmond,4900 block of Old Brook Rd,0,1,0,0,0,2023-03-14
2544881,"March 13, 2023",Virginia,Newport News,1000 block of De Gaule St,0,1,0,0,0,2023-03-13
2546182,"March 13, 2023",Virginia,Portsmouth,4700 block of Portsmouth Blvd,0,1,0,0,0,2023-03-13
2546163,"March 13, 2023",Virginia,Hiltons,A P Carter Hwy,0,0,1,0,0,2023-03-13
2545567,"March 13, 2023",Virginia,Richmond,11300 block of US-1,0,1,0,0,0,2023-03-13
2545332,"March 13, 2023",Virginia,Richmond,3400 Hopkins Rd,0,0,0,0,1,2023-03-13
2545562,"March 13, 2023",Virginia,Norfolk,1100 block of E Princess Anne Rd,1,1,0,0,0,2023-03-13
2544878,"March 13, 2023",Virginia,Portsmouth,N/A,0,1,0,0,0,2023-03-13
2545558,"March 12, 2023",Virginia,Portsmouth,Hedgerow Ln,0,1,0,0,0,2023-03-12
2545342,"March 12, 2023",Virginia,Norfolk,400 block of Nicholson St,0,1,0,0,1,2023-03-12
2565864,"March 12, 2023",Virginia,Richmond,1800 block of E Main St,0,1,0,0,0,2023-03-12
2544884,"March 12, 2023",Virginia,Richmond,3800 block of Belker Ct,0,1,0,0,0,2023-03-12
2544898,"March 11, 2023",Virginia,Triangle,18000 block of Kilmer Ln,0,1,0,0,0,2023-03-11
2543507,"March 10, 2023",Virginia,Virginia Beach,1100 block of Riviera Dr,0,1,0,0,1,2023-03-10
2543886,"March 10, 2023",Virginia,Richmond,Halifax Ave,0,3,0,0,0,2023-03-10
2543883,"March 10, 2023",Virginia,Richmond,1600 block of Stockton St,1,0,0,0,1,2023-03-10
2545598,"March 10, 2023",Virginia,Richmond,1900 block of Maury St,0,1,0,0,0,2023-03-10
2542749,"March 9, 2023",Virginia,Virginia Beach,5700 block of Northampton Blvd,0,1,0,0,0,2023-03-09
2542708,"March 9, 2023",Virginia,Suffolk,100 block of Bute St,1,0,1,0,0,2023-03-09
2542895,"March 9, 2023",Virginia,Newport News,805 Roam Ct,2,0,0,0,0,2023-03-09
2543307,"March 9, 2023",Virginia,Richmond,Gladstone Ave and North Ave,1,0,0,0,0,2023-03-09
2542027,"March 8, 2023",Virginia,Hampton,1500 block of Briarfield Rd,1,1,0,0,0,2023-03-08
2542276,"March 8, 2023",Virginia,Lynchburg,2100 Park Ave,0,1,0,1,0,2023-03-08
2542772,"March 8, 2023",Virginia,Richmond,1100 block of Hollister Ave,1,0,0,0,0,2023-03-08
2542831,"March 8, 2023",Virginia,Arlington,1301 S Joyce St,0,1,0,0,1,2023-03-08
2541062,"March 7, 2023",Virginia,Hampton,800 block of Buckroe Ave,0,1,0,0,1,2023-03-07
2542743,"March 7, 2023",Virginia,Newport News,50 block of Teardrop Ln,0,1,0,0,0,2023-03-07
2783046,"March 7, 2023",Virginia,Norfolk,Hunter St and B Ave,0,1,0,0,1,2023-03-07
2541471,"March 7, 2023",Virginia,Broadway,I-81 and US-11,0,0,1,0,0,2023-03-07
2541044,"March 7, 2023",Virginia,Virginia Beach,4261 Holland Rd,1,0,0,0,1,2023-03-07
2540364,"March 6, 2023",Virginia,Alexandria,3801 W Braddock Rd,0,0,0,0,1,2023-03-06
2540093,"March 6, 2023",Virginia,Richmond,7 E 16th St,1,0,0,0,0,2023-03-06
2540136,"March 5, 2023",Virginia,Norfolk,1300 block of W 41st St,0,3,0,0,0,2023-03-05
2540321,"March 5, 2023",Virginia,Fredericksburg,Ivanhoe Ct,0,0,0,1,0,2023-03-05
2540120,"March 5, 2023",Virginia,Richmond,4110 Hull Street Rd,1,0,0,0,0,2023-03-05
2539632,"March 5, 2023",Virginia,Richmond,1400 block of Harwood St,1,0,0,0,0,2023-03-05
2539749,"March 5, 2023",Virginia,Woodbridge (Dale City),14500 block of Fullerton Rd,0,0,1,0,0,2023-03-05
2540151,"March 5, 2023",Virginia,Portsmouth,260 block of Dale Dr,2,0,0,0,2,2023-03-05
2539138,"March 5, 2023",Virginia,Roanoke,6441 Archcrest Dr,0,0,0,1,0,2023-03-05
2540156,"March 5, 2023",Virginia,Chesapeake,Canal Dr and George Washington Hwy N,0,1,0,0,0,2023-03-05
2540304,"March 5, 2023",Virginia,Richmond,1701 E Broad St,0,1,0,0,0,2023-03-05
2539628,"March 4, 2023",Virginia,Woodbridge,2706 Potomac Mills Cir,0,1,0,0,0,2023-03-04
2538952,"March 4, 2023",Virginia,Arlington,2607 Wilson Blvd,0,0,0,0,1,2023-03-04
2538913,"March 4, 2023",Virginia,Goochland,2600 block of Chapel Hill Rd,0,1,0,0,0,2023-03-04
2538763,"March 4, 2023",Virginia,Charlottesville,827 Cherry Ave,1,0,0,1,2,2023-03-04
2538752,"March 4, 2023",Virginia,Hampton,600 block of Marcella Rd,1,0,0,0,0,2023-03-04
2540148,"March 4, 2023",Virginia,Virginia Beach,Lynnhaven Pkwy and S Lynnhaven Rd,0,0,0,1,1,2023-03-04
2538205,"March 3, 2023",Virginia,Roanoke,1500 block of Buena Vista Blvd SE,0,1,0,0,0,2023-03-03
2538660,"March 3, 2023",Virginia,Alexandria,200 block of S Reynolds St,1,0,0,0,0,2023-03-03
2537719,"March 2, 2023",Virginia,Virginia Beach,3300 block of Holland Rd,0,1,0,0,0,2023-03-02
2537602,"March 2, 2023",Virginia,Richmond,2300 block of N 23rd St,0,1,0,0,0,2023-03-02
2536853,"March 1, 2023",Virginia,Colonial Heights,1700 block of Ruffin Mill Rd,0,1,0,0,1,2023-03-01
2536837,"March 1, 2023",Virginia,Norfolk,6100 block of Wayne Cir,0,1,0,0,0,2023-03-01
2536894,"March 1, 2023",Virginia,Norfolk,900 block of Bagnall Rd,0,2,0,0,0,2023-03-01
2536839,"March 1, 2023",Virginia,Virginia Beach,196 Ballard Ct,1,0,0,0,2,2023-03-01
2536871,"March 1, 2023",Virginia,Yorktown,200 Cybernetics Way,0,1,0,0,1,2023-03-01
2535968,"February 28, 2023",Virginia,Richmond,6500 block of Holliday Rd,1,0,0,0,0,2023-02-28
2535944,"February 28, 2023",Virginia,Richmond,3019 Nine Mile Rd,0,2,0,0,0,2023-02-28
2536856,"February 28, 2023",Virginia,Virginia Beach,5000 block of Finespun Last,1,0,0,0,1,2023-02-28
2536489,"February 28, 2023",Virginia,Fairfax,8937 Walker St,1,0,1,0,0,2023-02-28
2535794,"February 28, 2023",Virginia,Charlottesville,US-250 BYP and Hydraulic Rd,0,0,1,0,0,2023-02-28
2535798,"February 27, 2023",Virginia,Williamsburg,8185 Croaker Rd,0,1,0,0,1,2023-02-27
2535721,"February 27, 2023",Virginia,Richmond,4301 Hobbs Ln,1,0,0,0,0,2023-02-27
2535971,"February 27, 2023",Virginia,Portsmouth,100 block of Allard Rd,1,0,0,0,0,2023-02-27
2535768,"February 27, 2023",Virginia,Hampton,200 block of Bannon Ct,0,1,0,0,0,2023-02-27
2535979,"February 27, 2023",Virginia,Norfolk,800 block of W 34th St,0,2,0,0,0,2023-02-27
2535900,"February 26, 2023",Virginia,Manassas,11100 block of Stagestone Way,0,1,0,0,0,2023-02-26
2535737,"February 26, 2023",Virginia,Richmond,N/A,0,1,0,0,0,2023-02-26
2534653,"February 26, 2023",Virginia,Virginia Beach,Atlantic Ave and E 28th St,0,1,0,0,3,2023-02-26
2540353,"February 26, 2023",Virginia,Austinville,2655 Loafers Rest Rd,0,0,0,1,1,2023-02-26
2533527,"February 25, 2023",Virginia,Roanoke,3400 block of Bennett Dr NW,0,1,0,0,0,2023-02-25
2533282,"February 24, 2023",Virginia,Portsmouth,N/A,0,1,0,0,0,2023-02-24
2532832,"February 24, 2023",Virginia,Herndon,13200 block of Stable Brook Way,1,0,0,0,2,2023-02-24
2533516,"February 24, 2023",Virginia,Hampton,102 Michigan Dr,0,2,0,0,0,2023-02-24
2533531,"February 24, 2023",Virginia,Lynchburg,1403 Monroe St,1,0,0,0,1,2023-02-24
2533286,"February 23, 2023",Virginia,Norfolk,300 block of W 25th St,0,1,0,0,0,2023-02-23
2532530,"February 23, 2023",Virginia,Portsmouth,3500 block of Victory Blvd,1,0,0,0,0,2023-02-23
2532533,"February 23, 2023",Virginia,Hampton,700 block of Hemlock Ave,0,1,0,0,1,2023-02-23
2535730,"February 23, 2023",Virginia,Blackstone,300 N Main St,0,0,0,1,1,2023-02-23
2531624,"February 22, 2023",Virginia,Glen Allen,2204 Mountain Road,0,0,0,0,1,2023-02-22
2531636,"February 22, 2023",Virginia,Newport News,13450 Woodside Ln,0,0,0,0,1,2023-02-22
2531853,"February 22, 2023",Virginia,Vienna (Tysons),1961 Chain Bridge Rd,1,0,0,0,1,2023-02-22
2531689,"February 22, 2023",Virginia,Charlottesville,800 block of Hardy Dr,1,0,0,0,1,2023-02-22
2531064,"February 21, 2023",Virginia,Virginia Beach,1400 block of Shoveller Ave,0,1,0,0,1,2023-02-21
2531051,"February 21, 2023",Virginia,Chesapeake,1439 George Washington Hwy N,0,1,0,0,0,2023-02-21
2531072,"February 21, 2023",Virginia,Newport News,2700 block of Roanoke Ave,1,0,0,0,0,2023-02-21
2531698,"February 21, 2023",Virginia,Charlottesville,325 Timberland Ln,1,0,0,0,2,2023-02-21
2530219,"February 20, 2023",Virginia,Richmond,1209 Highland View Ave,1,0,0,0,0,2023-02-20
2530003,"February 20, 2023",Virginia,Suffolk,400 Smith St,0,1,0,0,0,2023-02-20
2529999,"February 20, 2023",Virginia,Portsmouth,1500 block of LaSalle Ave,1,0,0,0,1,2023-02-20
2529875,"February 20, 2023",Virginia,Richmond,2001 W Broad St,1,0,0,0,1,2023-02-20
2530008,"February 20, 2023",Virginia,Portsmouth,90 block of Swanson Pkwy,0,1,0,0,0,2023-02-20
2529993,"February 19, 2023",Virginia,Smithfield,700 block of W Main St,0,1,0,0,0,2023-02-19
2529958,"February 19, 2023",Virginia,Roanoke,N/A,0,1,0,0,0,2023-02-19
2529485,"February 19, 2023",Virginia,Norfolk,8100 block of Pace Rd,0,1,0,0,0,2023-02-19
2529440,"February 19, 2023",Virginia,Richmond,2100 block of Rhudy St,1,0,0,0,1,2023-02-19
2528370,"February 18, 2023",Virginia,Portsmouth,40 block of Gilmerton Ave,1,0,0,0,0,2023-02-18
2529491,"February 18, 2023",Virginia,Richmond,1300 block of Minefee St,1,0,0,0,0,2023-02-18
2528375,"February 18, 2023",Virginia,Richmond,800 block of Winnetka Ave,0,1,0,0,0,2023-02-18
2528372,"February 18, 2023",Virginia,Blacksburg,Bluestone Ln,0,2,0,0,0,2023-02-18
2529501,"February 18, 2023",Virginia,Norfolk,O'Keefe St and B Ave,1,0,0,0,0,2023-02-18
2530283,"February 18, 2023",Virginia,Charlottesville,400 block of 10th St NW,0,1,0,0,0,2023-02-18
2777871,"February 17, 2023",Virginia,Meadowview,30000 block of Old Saltworks Rd,1,0,0,0,1,2023-02-17
2527832,"February 17, 2023",Virginia,Alexandria,28 E Reed St,1,0,0,0,1,2023-02-17
2527792,"February 17, 2023",Virginia,Max Meadows,1 Pioneer Trail,0,0,0,0,1,2023-02-17
2666069,"February 17, 2023",Virginia,Newport News,4000 block of Orcutt Ave,1,0,0,0,1,2023-02-17
2527121,"February 16, 2023",Virginia,Norfolk,7901 Nancy Dr,0,0,0,0,0,2023-02-16
2527926,"February 16, 2023",Virginia,Portsmouth,600 block of Dunedin Rd,1,0,0,0,1,2023-02-16
2527331,"February 16, 2023",Virginia,Petersburg,Navajo Ct,0,1,0,0,0,2023-02-16
2527327,"February 16, 2023",Virginia,Virginia Beach,5700 block of University Pl,0,1,0,0,0,2023-02-16
2526299,"February 15, 2023",Virginia,Petersburg,400 block of Ridgeview Ln,0,1,0,0,0,2023-02-15
2526412,"February 15, 2023",Virginia,Hampton,50 block of Estate Dr,0,1,0,0,0,2023-02-15
2526388,"February 15, 2023",Virginia,Roanoke,3533 Ferncliff Ave NW,1,0,0,0,1,2023-02-15
2526690,"February 15, 2023",Virginia,Gloucester,6680 Short Ln,0,0,0,0,1,2023-02-15
2526682,"February 15, 2023",Virginia,Franklin,400 block of Pretlow St,0,1,0,0,0,2023-02-15
2526648,"February 15, 2023",Virginia,Norfolk,1700 block of Vine St,1,1,0,0,0,2023-02-15
2526308,"February 15, 2023",Virginia,Norfolk,800 block of E Princess Anne Rd,1,0,0,0,0,2023-02-15
2526329,"February 15, 2023",Virginia,Charlottesville,200 block of Wahoo Way,0,1,0,0,0,2023-02-15
2526087,"February 15, 2023",Virginia,Arlington,1333 N Courthouse Rd,0,1,0,0,0,2023-02-15
2534863,"February 14, 2023",Virginia,Newport News,1100 block of 28th St,1,0,0,0,2,2023-02-14
2525706,"February 14, 2023",Virginia,Norfolk,3300 block of Kimball Terrace,0,1,0,0,0,2023-02-14
2525857,"February 14, 2023",Virginia,Martinsville,755 Stultz Rd,1,0,0,0,1,2023-02-14
2526295,"February 14, 2023",Virginia,Petersburg,3 block of Stately Ct,0,1,0,0,0,2023-02-14
2526404,"February 14, 2023",Virginia,Danville,800 block of Glendale Ave,0,1,0,0,1,2023-02-14
2525544,"February 13, 2023",Virginia,Richmond,4214 Chamberlayne Ave,1,0,0,0,1,2023-02-13
2523894,"February 12, 2023",Virginia,Richmond,4900 Jefferson Davis Hwy,1,0,0,0,2,2023-02-12
2523892,"February 12, 2023",Virginia,Hampton,100 block of St George Way,1,0,0,1,0,2023-02-12
2524407,"February 12, 2023",Virginia,Roanoke,2800 block of Hershberger Road NW,0,1,0,0,0,2023-02-12
2524424,"February 12, 2023",Virginia,Gretna,Falcon Ridge Dr,1,0,0,0,1,2023-02-12
2524849,"February 12, 2023",Virginia,Charlottesville,905 Twentyninth Pl Ct,0,1,0,0,0,2023-02-12
2523898,"February 11, 2023",Virginia,Richmond,2100 block of Creighton Rd,0,2,0,0,0,2023-02-11
2523890,"February 11, 2023",Virginia,Portsmouth,4000 block of Cedar Ln,1,0,0,0,0,2023-02-11
2523317,"February 11, 2023",Virginia,Roanoke,2700 block of Massachusetts Ave NW,0,1,0,0,1,2023-02-11
2523283,"February 11, 2023",Virginia,Virginia Beach,1008 Mineola Dr,1,0,0,0,1,2023-02-11
2522860,"February 10, 2023",Virginia,Richmond,1235 Mosby St,0,1,0,0,0,2023-02-10
2522812,"February 10, 2023",Virginia,Alexandria,3864 Mt Vernon Ave,0,1,0,0,1,2023-02-10
2522739,"February 10, 2023",Virginia,Richmond,1500 block of E 21st St,0,1,0,0,2,2023-02-10
2533810,"February 10, 2023",Virginia,Gloucester,8600 block of Back Creek Rd,1,0,0,0,1,2023-02-10
2522583,"February 10, 2023",Virginia,Centreville,5100 block of Woodmere Dr,0,1,0,0,0,2023-02-10
2521921,"February 9, 2023",Virginia,Richmond,300 block of E Broad St,1,1,0,0,1,2023-02-09
2522631,"February 9, 2023",Virginia,Stafford,I-95 and VA–610,0,1,0,0,0,2023-02-09
2521218,"February 8, 2023",Virginia,Richmond,6600 block of Midlothian Turnpike,0,1,0,0,0,2023-02-08
2521029,"February 8, 2023",Virginia,Charlottesville,930 Harris St,0,1,0,0,1,2023-02-08
2521225,"February 7, 2023",Virginia,Richmond,3000 block of Quarter Creek Ln,0,1,0,0,1,2023-02-07
2521212,"February 7, 2023",Virginia,Norfolk,2800 block of Vincent Ave,0,1,0,0,0,2023-02-07
2520180,"February 7, 2023",Virginia,Chesterfield,10301 Courthouse Rd,0,0,0,0,1,2023-02-07
2520374,"February 7, 2023",Virginia,Hampton,2100 block of Aluminum Ave,1,0,0,0,0,2023-02-07
2520255,"February 7, 2023",Virginia,Norfolk,Norview Ave and Sewells Point Rd,0,1,0,0,0,2023-02-07
2520231,"February 7, 2023",Virginia,Alexandria,8400 block of Blankenship St,0,1,0,0,1,2023-02-07
2605464,"February 7, 2023",Virginia,Newport News,4300 block of Newsome Dr,1,0,0,0,1,2023-02-07
2520199,"February 6, 2023",Virginia,Martinsville,Fayette St and Spencer St,0,1,0,0,1,2023-02-06
2519750,"February 6, 2023",Virginia,Woodbridge (Dale City),14700 block of Darbydale Ave,0,1,0,0,1,2023-02-06
2519405,"February 6, 2023",Virginia,Alexandria,7122 Fairchild Dr,0,1,0,0,0,2023-02-06
2518484,"February 5, 2023",Virginia,Portsmouth,1800 block of Nashville Ave,2,1,0,0,1,2023-02-05
2519575,"February 5, 2023",Virginia,Portsmouth,100 block of Howard St,0,1,0,0,0,2023-02-05
2518840,"February 5, 2023",Virginia,Chesapeake,Broad St and Acorn St,1,1,0,0,0,2023-02-05
2518868,"February 5, 2023",Virginia,Richmond,6700 block of Amster Rd,1,2,1,0,0,2023-02-05
2519319,"February 5, 2023",Virginia,Portsmouth,20 block of Loxley Rd,1,0,0,0,0,2023-02-05
2517717,"February 4, 2023",Virginia,Virginia Beach,4500 block of Virginia Beach Blvd,0,1,0,0,0,2023-02-04
2517850,"February 4, 2023",Virginia,Arlington,2901 Columbia Pike,0,1,0,0,0,2023-02-04
2518754,"February 4, 2023",Virginia,Roanoke,2631 Peters Creek Rd NW,0,2,0,0,1,2023-02-04
2518070,"February 4, 2023",Virginia,Alexandria,300 block of S Reynolds St,0,0,0,1,0,2023-02-04
2547736,"February 3, 2023",Virginia,Courtland,20000 block of Ivor Rd,1,0,0,0,1,2023-02-03
2517861,"February 3, 2023",Virginia,Portsmouth,1100 block of Virginia Ave,0,1,0,0,0,2023-02-03
2517722,"February 3, 2023",Virginia,Roanoke,1000 block of 22nd St NW,0,3,0,0,0,2023-02-03
2517213,"February 3, 2023",Virginia,Henrico (Highland Springs),400 block of N Ivy Ave,0,2,0,0,0,2023-02-03
2518077,"February 3, 2023",Virginia,Fair Oaks,12210 Fairfax Towne Center,0,1,0,0,0,2023-02-03
2517226,"February 2, 2023",Virginia,Lynchburg,1400 block of 17th St,0,0,1,0,0,2023-02-02
2517209,"February 2, 2023",Virginia,Richmond,5800 block of Kirkstone Cir,1,0,0,0,0,2023-02-02
2517222,"February 2, 2023",Virginia,Louisa,4600 block of Hodges Hideaway Ln,0,0,0,1,0,2023-02-02
2517306,"February 2, 2023",Virginia,Accomac,Oyster House Rd and Drummondtown Rd,0,1,0,0,0,2023-02-02
2516775,"February 2, 2023",Virginia,Richmond (North Chesterfield),4800 Burnt Oak Dr,1,0,0,0,2,2023-02-02
2516083,"February 1, 2023",Virginia,Richmond,3000 Mechanicsville Turnpike,0,1,0,0,0,2023-02-01
2514642,"January 30, 2023",Virginia,Richmond,N 4th St and E Broad St,0,1,0,0,0,2023-01-30
2516145,"January 30, 2023",Virginia,Winchester,1400 block of S Braddock St,0,1,0,0,1,2023-01-30
2514691,"January 30, 2023",Virginia,Hampton,50 block of Salisbury Way,2,0,0,0,0,2023-01-30
2515219,"January 30, 2023",Virginia,Arlington,22nd St S and S Kenmore St,0,1,0,0,0,2023-01-30
2514490,"January 30, 2023",Virginia,Suffolk,100 block of Charles St,0,2,0,0,0,2023-01-30
2514689,"January 30, 2023",Virginia,Portsmouth,N/A,0,1,0,0,0,2023-01-30
2515303,"January 30, 2023",Virginia,Virginia Beach,1953 Decathlon Dr,0,0,1,0,0,2023-01-30
2514478,"January 29, 2023",Virginia,Hampton,900 block of Aberdeen Rd,1,0,0,0,1,2023-01-29
2513767,"January 29, 2023",Virginia,Hampton,100 block of Rip Rap Rd,0,1,0,0,0,2023-01-29
2513763,"January 29, 2023",Virginia,Hampton,Nickerson Blvd and Glascow Way,0,1,0,0,0,2023-01-29
2513760,"January 29, 2023",Virginia,Roanoke,800 block of Hunt Ave NW,0,1,0,0,0,2023-01-29
2514475,"January 29, 2023",Virginia,Richmond,1700 block of E Franklin St,0,1,0,0,0,2023-01-29
2514488,"January 29, 2023",Virginia,Hampton,W Pembroke Ave and Downey St,0,1,0,0,0,2023-01-29
2514009,"January 29, 2023",Virginia,Newport News,3000 block of Roanoke Ave,0,3,0,0,0,2023-01-29
2514687,"January 29, 2023",Virginia,Chesapeake,2105 Starmount Pkwy,0,1,0,0,0,2023-01-29
2514675,"January 29, 2023",Virginia,Newport News,9th St and Ivy Ave,0,1,0,0,0,2023-01-29
2513753,"January 28, 2023",Virginia,Charlottesville,1100 block of Grove St,1,0,0,0,1,2023-01-28
2514682,"January 28, 2023",Virginia,Virginia Beach,2000 block of Dalton Rd,0,1,0,0,1,2023-01-28
2515537,"January 27, 2023",Virginia,Richmond,5600 block of Petosky Ave,0,1,0,0,0,2023-01-27
2512761,"January 27, 2023",Virginia,Richmond,1300 block of St Paul St,1,0,1,0,0,2023-01-27
2512993,"January 27, 2023",Virginia,Alexandria,4641 Kenmore Ave,1,0,0,0,1,2023-01-27
2512208,"January 26, 2023",Virginia,Newport News,50 block of Riverlands Dr,1,0,0,0,0,2023-01-26
2512252,"January 26, 2023",Virginia,Hampton,700 block of Fallon Ct,1,0,0,0,0,2023-01-26
2512254,"January 26, 2023",Virginia,Virginia Beach,500 block of Spring Lake Crescent,0,1,0,0,0,2023-01-26
2511390,"January 25, 2023",Virginia,Williamsburg,700 block of Scotland St,0,1,0,0,1,2023-01-25
2512274,"January 25, 2023",Virginia,New Castle,400 block of Johns Creek Rd,0,0,1,0,0,2023-01-25
2512269,"January 25, 2023",Virginia,Roanoke,700 block of Hunt Ave NW,1,0,0,0,1,2023-01-25
2511493,"January 25, 2023",Virginia,Roanoke,3780 Stratford Park Dr SW,0,0,0,1,1,2023-01-25
2511465,"January 24, 2023",Virginia,Ridgeway,1429 J S Holland Rd,0,1,0,0,1,2023-01-24
2511430,"January 24, 2023",Virginia,Charlottesville,400 block of Oak St,0,1,0,0,0,2023-01-24
2510423,"January 24, 2023",Virginia,Richmond,3400 block of Maury St,1,0,0,0,0,2023-01-24
2510694,"January 24, 2023",Virginia,Richmond,2100 block of S Kenmore Rd,1,1,0,0,0,2023-01-24
2512038,"January 24, 2023",Virginia,Ashburn,21550 Beaumeade Cir,0,0,0,0,0,2023-01-24
2511375,"January 24, 2023",Virginia,Richmond (North Chesterfield),Kayvee Rd and Vickilee Rd,1,0,0,0,4,2023-01-24
2509607,"January 23, 2023",Virginia,Virginia Beach,1400 block of Harpers Rd,1,0,0,0,0,2023-01-23
2510449,"January 23, 2023",Virginia,Charlottesville,6th St and Garrett St,0,1,0,0,0,2023-01-23
2509750,"January 23, 2023",Virginia,Hampton,2563 W Pembroke Ave,1,0,0,0,0,2023-01-23
2509571,"January 23, 2023",Virginia,Hopewell,1000 block of Langston Park Dr,1,0,0,0,0,2023-01-23
2509584,"January 22, 2023",Virginia,Portsmouth,600 block of Newport Ave,1,0,0,0,0,2023-01-22
2509638,"January 22, 2023",Virginia,Richmond,5900 block of Queens Thorpe Ct,0,1,0,0,0,2023-01-22
2508815,"January 21, 2023",Virginia,Chilhowie,1503 Warhawk Ln,1,0,1,0,0,2023-01-21
2506932,"January 20, 2023",Virginia,Lynchburg,6000 block of Edgewood Ave,0,0,0,1,2,2023-01-20
2506919,"January 20, 2023",Virginia,Glen Allen,600 Concourse Blvd,0,0,0,0,1,2023-01-20
